B6,17.73592321038405
EV,17.21400657286479
F9,14.59221760028885
YV,13.803958687244732
UA,13.015725181732737
OO,12.522001574665383
AA,12.11455894611636
NK,10.940950394756443
OH,10.701178335049011
9E,10.244332553433667
WN,10.178762481230244
MQ,9.27415814212421
YX,8.546203963892273
DL,8.155754169633253
AS,5.037970909229917
